Age,Gender,Time
28,"{'Woman': np.float32(24.516346), 'Man': np.float32(75.48366)}",2025-08-01 09:10:36
29,"{'Woman': np.float32(32.23532), 'Man': np.float32(67.76469)}",2025-08-01 09:10:37
28,"{'Woman': np.float32(46.477764), 'Man': np.float32(53.522236)}",2025-08-01 09:10:38
29,"{'Woman': np.float32(31.472958), 'Man': np.float32(68.52704)}",2025-08-01 09:10:40
31,"{'Woman': np.float32(4.7861595), 'Man': np.float32(95.213844)}",2025-08-01 09:10:40
29,"{'Woman': np.float32(58.033497), 'Man': np.float32(41.966515)}",2025-08-01 09:10:42
34,"{'Woman': np.float32(3.6555223), 'Man': np.float32(96.34448)}",2025-08-01 09:10:42
30,"{'Woman': np.float32(46.526264), 'Man': np.float32(53.47373)}",2025-08-01 09:10:43
30,"{'Woman': np.float32(43.37034), 'Man': np.float32(56.629658)}",2025-08-01 09:10:45
35,"{'Woman': np.float32(4.261323), 'Man': np.float32(95.73868)}",2025-08-01 09:10:45
31,"{'Woman': np.float32(29.660347), 'Man': np.float32(70.33965)}",2025-08-01 09:10:47
34,"{'Woman': np.float32(7.1950226), 'Man': np.float32(92.80498)}",2025-08-01 09:10:47
31,"{'Woman': np.float32(34.481766), 'Man': np.float32(65.518234)}",2025-08-01 09:10:49
31,"{'Woman': np.float32(5.037612), 'Man': np.float32(94.96239)}",2025-08-01 09:10:49
31,"{'Woman': np.float32(26.790546), 'Man': np.float32(73.20945)}",2025-08-01 09:10:51
32,"{'Woman': np.float32(4.2159495), 'Man': np.float32(95.78405)}",2025-08-01 09:10:51
31,"{'Woman': np.float32(35.155186), 'Man': np.float32(64.84482)}",2025-08-01 09:10:53
34,"{'Woman': np.float32(7.4923344), 'Man': np.float32(92.50767)}",2025-08-01 09:10:53
31,"{'Woman': np.float32(43.91359), 'Man': np.float32(56.08641)}",2025-08-01 09:10:55
33,"{'Woman': np.float32(9.175708), 'Man': np.float32(90.824295)}",2025-08-01 09:10:55
32,"{'Woman': np.float32(55.637463), 'Man': np.float32(44.362537)}",2025-08-01 09:10:58
32,"{'Woman': np.float32(9.22513), 'Man': np.float32(90.774864)}",2025-08-01 09:10:58
35,"{'Woman': np.float32(11.887863), 'Man': np.float32(88.11214)}",2025-08-01 09:10:58
33,"{'Woman': np.float32(7.876954), 'Man': np.float32(92.12305)}",2025-08-01 09:11:01
30,"{'Woman': np.float32(48.321922), 'Man': np.float32(51.678078)}",2025-08-01 09:11:01
32,"{'Woman': np.float32(15.179223), 'Man': np.float32(84.82078)}",2025-08-01 09:11:01
35,"{'Woman': np.float32(15.592441), 'Man': np.float32(84.407555)}",2025-08-01 09:11:04
30,"{'Woman': np.float32(55.566727), 'Man': np.float32(44.43327)}",2025-08-01 09:11:04
30,"{'Woman': np.float32(15.381185), 'Man': np.float32(84.61882)}",2025-08-01 09:11:04
35,"{'Woman': np.float32(12.939512), 'Man': np.float32(87.060486)}",2025-08-01 09:11:07
29,"{'Woman': np.float32(48.043736), 'Man': np.float32(51.95626)}",2025-08-01 09:11:07
33,"{'Woman': np.float32(17.003784), 'Man': np.float32(82.996216)}",2025-08-01 09:11:07
31,"{'Woman': np.float32(16.989069), 'Man': np.float32(83.01093)}",2025-08-01 09:11:10
32,"{'Woman': np.float32(15.156132), 'Man': np.float32(84.843864)}",2025-08-01 09:11:10
30,"{'Woman': np.float32(41.51412), 'Man': np.float32(58.48588)}",2025-08-01 09:11:10
29,"{'Woman': np.float32(13.662013), 'Man': np.float32(86.33798)}",2025-08-01 09:11:13
30,"{'Woman': np.float32(60.71489), 'Man': np.float32(39.28511)}",2025-08-01 09:11:13
34,"{'Woman': np.float32(16.664286), 'Man': np.float32(83.33572)}",2025-08-01 09:11:13
29,"{'Woman': np.float32(14.415097), 'Man': np.float32(85.58491)}",2025-08-01 09:11:15
32,"{'Woman': np.float32(32.35985), 'Man': np.float32(67.64015)}",2025-08-01 09:11:15
29,"{'Woman': np.float32(12.607919), 'Man': np.float32(87.392075)}",2025-08-01 09:11:17
33,"{'Woman': np.float32(27.8265), 'Man': np.float32(72.17351)}",2025-08-01 09:11:17
34,"{'Woman': np.float32(36.1817), 'Man': np.float32(63.8183)}",2025-08-01 09:11:18
28,"{'Woman': np.float32(10.714889), 'Man': np.float32(89.28512)}",2025-08-01 09:11:20
33,"{'Woman': np.float32(25.544626), 'Man': np.float32(74.455376)}",2025-08-01 09:11:20
27,"{'Woman': np.float32(10.504472), 'Man': np.float32(89.49553)}",2025-08-01 09:11:22
35,"{'Woman': np.float32(25.223217), 'Man': np.float32(74.77679)}",2025-08-01 09:11:22
27,"{'Woman': np.float32(10.522459), 'Man': np.float32(89.47754)}",2025-08-01 09:11:23
35,"{'Woman': np.float32(38.628967), 'Man': np.float32(61.37103)}",2025-08-01 09:11:23
34,"{'Woman': np.float32(29.112621), 'Man': np.float32(70.887375)}",2025-08-01 09:11:25
27,"{'Woman': np.float32(9.286358), 'Man': np.float32(90.713646)}",2025-08-01 09:11:27
34,"{'Woman': np.float32(36.524933), 'Man': np.float32(63.475067)}",2025-08-01 09:11:27
34,"{'Woman': np.float32(27.802834), 'Man': np.float32(72.19717)}",2025-08-01 09:11:28
28,"{'Woman': np.float32(11.483567), 'Man': np.float32(88.51644)}",2025-08-01 09:11:30
37,"{'Woman': np.float32(31.629013), 'Man': np.float32(68.37099)}",2025-08-01 09:11:30
38,"{'Woman': np.float32(35.45835), 'Man': np.float32(64.54164)}",2025-08-01 09:11:31
40,"{'Woman': np.float32(32.22772), 'Man': np.float32(67.772285)}",2025-08-01 09:11:33
37,"{'Woman': np.float32(4.610223), 'Man': np.float32(95.389786)}",2025-08-01 09:11:33
27,"{'Woman': np.float32(8.460363), 'Man': np.float32(91.539635)}",2025-08-01 09:11:35
40,"{'Woman': np.float32(37.39509), 'Man': np.float32(62.604916)}",2025-08-01 09:11:35
41,"{'Woman': np.float32(39.635696), 'Man': np.float32(60.3643)}",2025-08-01 09:11:36
40,"{'Woman': np.float32(46.734474), 'Man': np.float32(53.26553)}",2025-08-01 09:11:37
40,"{'Woman': np.float32(54.41298), 'Man': np.float32(45.58703)}",2025-08-01 09:11:39
41,"{'Woman': np.float32(53.38886), 'Man': np.float32(46.61114)}",2025-08-01 09:11:40
42,"{'Woman': np.float32(63.784344), 'Man': np.float32(36.215652)}",2025-08-01 09:11:42
33,"{'Woman': np.float32(2.815848), 'Man': np.float32(97.18416)}",2025-08-01 09:11:42
42,"{'Woman': np.float32(75.14041), 'Man': np.float32(24.859585)}",2025-08-01 09:11:44
33,"{'Woman': np.float32(5.850357), 'Man': np.float32(94.14964)}",2025-08-01 09:11:44
42,"{'Woman': np.float32(67.247406), 'Man': np.float32(32.75259)}",2025-08-01 09:11:46
38,"{'Woman': np.float32(6.6600604), 'Man': np.float32(93.33994)}",2025-08-01 09:11:46
43,"{'Woman': np.float32(76.39147), 'Man': np.float32(23.608528)}",2025-08-01 09:11:48
32,"{'Woman': np.float32(4.2086177), 'Man': np.float32(95.791374)}",2025-08-01 09:11:48
43,"{'Woman': np.float32(39.686127), 'Man': np.float32(60.313873)}",2025-08-01 09:11:50
28,"{'Woman': np.float32(1.5302604), 'Man': np.float32(98.46975)}",2025-08-01 09:11:50
43,"{'Woman': np.float32(36.320145), 'Man': np.float32(63.679855)}",2025-08-01 09:11:51
43,"{'Woman': np.float32(35.929253), 'Man': np.float32(64.07074)}",2025-08-01 09:11:53
25,"{'Woman': np.float32(1.5809946), 'Man': np.float32(98.41901)}",2025-08-01 09:11:53
42,"{'Woman': np.float32(45.20718), 'Man': np.float32(54.792816)}",2025-08-01 09:11:54
43,"{'Woman': np.float32(58.47155), 'Man': np.float32(41.528446)}",2025-08-01 09:11:55
41,"{'Woman': np.float32(54.032177), 'Man': np.float32(45.967827)}",2025-08-01 09:11:57
25,"{'Woman': np.float32(0.85119784), 'Man': np.float32(99.148796)}",2025-08-01 09:11:57
42,"{'Woman': np.float32(31.697256), 'Man': np.float32(68.30274)}",2025-08-01 09:11:58
40,"{'Woman': np.float32(30.727026), 'Man': np.float32(69.27297)}",2025-08-01 09:11:59
40,"{'Woman': np.float32(24.817041), 'Man': np.float32(75.18296)}",2025-08-01 09:12:00
40,"{'Woman': np.float32(39.719296), 'Man': np.float32(60.280712)}",2025-08-01 09:12:01
40,"{'Woman': np.float32(38.576824), 'Man': np.float32(61.423176)}",2025-08-01 09:12:02
40,"{'Woman': np.float32(51.12542), 'Man': np.float32(48.87458)}",2025-08-01 09:12:03
40,"{'Woman': np.float32(44.10175), 'Man': np.float32(55.898262)}",2025-08-01 09:12:05
41,"{'Woman': np.float32(57.37456), 'Man': np.float32(42.625435)}",2025-08-01 09:12:06
41,"{'Woman': np.float32(39.74764), 'Man': np.float32(60.25236)}",2025-08-01 09:12:07
41,"{'Woman': np.float32(40.102406), 'Man': np.float32(59.897594)}",2025-08-01 09:12:08
41,"{'Woman': np.float32(37.261593), 'Man': np.float32(62.738407)}",2025-08-01 09:12:09
40,"{'Woman': np.float32(18.42377), 'Man': np.float32(81.576225)}",2025-08-01 09:12:10
41,"{'Woman': np.float32(25.490974), 'Man': np.float32(74.50903)}",2025-08-01 09:12:11
41,"{'Woman': np.float32(31.840416), 'Man': np.float32(68.159584)}",2025-08-01 09:12:13
29,"{'Woman': np.float32(2.853039), 'Man': np.float32(97.14696)}",2025-08-01 09:12:13
40,"{'Woman': np.float32(37.72237), 'Man': np.float32(62.277626)}",2025-08-01 09:12:14
41,"{'Woman': np.float32(23.66674), 'Man': np.float32(76.33326)}",2025-08-01 09:12:16
31,"{'Woman': np.float32(3.1738226), 'Man': np.float32(96.82619)}",2025-08-01 09:12:16
41,"{'Woman': np.float32(25.538488), 'Man': np.float32(74.46151)}",2025-08-01 09:12:17
44,"{'Woman': np.float32(39.237392), 'Man': np.float32(60.762604)}",2025-08-01 09:12:18
43,"{'Woman': np.float32(22.891262), 'Man': np.float32(77.10874)}",2025-08-01 09:12:20
28,"{'Woman': np.float32(2.807591), 'Man': np.float32(97.19241)}",2025-08-01 09:12:20
41,"{'Woman': np.float32(33.684353), 'Man': np.float32(66.31565)}",2025-08-01 09:12:22
29,"{'Woman': np.float32(2.1695204), 'Man': np.float32(97.83049)}",2025-08-01 09:12:22
43,"{'Woman': np.float32(31.988287), 'Man': np.float32(68.01171)}",2025-08-01 09:12:24
32,"{'Woman': np.float32(2.6599565), 'Man': np.float32(97.34004)}",2025-08-01 09:12:24
41,"{'Woman': np.float32(32.03263), 'Man': np.float32(67.96737)}",2025-08-01 09:12:26
41,"{'Woman': np.float32(40.001854), 'Man': np.float32(59.998154)}",2025-08-01 09:12:27
32,"{'Woman': np.float32(3.3136725), 'Man': np.float32(96.686325)}",2025-08-01 09:12:27
40,"{'Woman': np.float32(49.412926), 'Man': np.float32(50.587074)}",2025-08-01 09:12:30
29,"{'Woman': np.float32(2.646322), 'Man': np.float32(97.353676)}",2025-08-01 09:12:30
32,"{'Woman': np.float32(2.8405156), 'Man': np.float32(97.159485)}",2025-08-01 09:12:32
39,"{'Woman': np.float32(23.127625), 'Man': np.float32(76.872375)}",2025-08-01 09:12:32
40,"{'Woman': np.float32(32.467297), 'Man': np.float32(67.5327)}",2025-08-01 09:12:33
41,"{'Woman': np.float32(54.655846), 'Man': np.float32(45.344166)}",2025-08-01 09:12:34
40,"{'Woman': np.float32(34.79356), 'Man': np.float32(65.20644)}",2025-08-01 09:12:36
29,"{'Woman': np.float32(2.1486132), 'Man': np.float32(97.85139)}",2025-08-01 09:12:36
40,"{'Woman': np.float32(36.565105), 'Man': np.float32(63.434895)}",2025-08-01 09:12:38
31,"{'Woman': np.float32(3.2185972), 'Man': np.float32(96.781395)}",2025-08-01 09:12:38
42,"{'Woman': np.float32(50.260193), 'Man': np.float32(49.739803)}",2025-08-01 09:12:40
29,"{'Woman': np.float32(2.4078114), 'Man': np.float32(97.59219)}",2025-08-01 09:12:40
43,"{'Woman': np.float32(49.995884), 'Man': np.float32(50.00412)}",2025-08-01 09:12:42
31,"{'Woman': np.float32(2.9609284), 'Man': np.float32(97.03907)}",2025-08-01 09:12:42
41,"{'Woman': np.float32(37.940895), 'Man': np.float32(62.059097)}",2025-08-01 09:12:44
28,"{'Woman': np.float32(2.2772872), 'Man': np.float32(97.72272)}",2025-08-01 09:12:44
41,"{'Woman': np.float32(44.75929), 'Man': np.float32(55.240707)}",2025-08-01 09:12:46
32,"{'Woman': np.float32(3.3797774), 'Man': np.float32(96.62022)}",2025-08-01 09:12:46
40,"{'Woman': np.float32(56.132816), 'Man': np.float32(43.867188)}",2025-08-01 09:12:48
28,"{'Woman': np.float32(2.952874), 'Man': np.float32(97.04713)}",2025-08-01 09:12:48
40,"{'Woman': np.float32(32.827324), 'Man': np.float32(67.17267)}",2025-08-01 09:12:50
27,"{'Woman': np.float32(2.5828707), 'Man': np.float32(97.41712)}",2025-08-01 09:12:50
41,"{'Woman': np.float32(27.600357), 'Man': np.float32(72.39964)}",2025-08-01 09:12:52
27,"{'Woman': np.float32(2.4578094), 'Man': np.float32(97.54219)}",2025-08-01 09:12:52
41,"{'Woman': np.float32(31.436691), 'Man': np.float32(68.56331)}",2025-08-01 09:12:54
29,"{'Woman': np.float32(3.8370728), 'Man': np.float32(96.16293)}",2025-08-01 09:12:54
40,"{'Woman': np.float32(29.061481), 'Man': np.float32(70.93852)}",2025-08-01 09:12:55
41,"{'Woman': np.float32(32.147312), 'Man': np.float32(67.85269)}",2025-08-01 09:12:56
41,"{'Woman': np.float32(22.085403), 'Man': np.float32(77.9146)}",2025-08-01 09:12:58
30,"{'Woman': np.float32(3.0546908), 'Man': np.float32(96.94531)}",2025-08-01 09:12:58
41,"{'Woman': np.float32(32.87858), 'Man': np.float32(67.121414)}",2025-08-01 09:12:59
41,"{'Woman': np.float32(23.352053), 'Man': np.float32(76.64794)}",2025-08-01 09:13:01
41,"{'Woman': np.float32(17.696695), 'Man': np.float32(82.30331)}",2025-08-01 09:13:03
28,"{'Woman': np.float32(3.7473474), 'Man': np.float32(96.25265)}",2025-08-01 09:13:03
41,"{'Woman': np.float32(21.64824), 'Man': np.float32(78.35177)}",2025-08-01 09:13:04
41,"{'Woman': np.float32(20.799168), 'Man': np.float32(79.20083)}",2025-08-01 09:13:05
39,"{'Woman': np.float32(14.466928), 'Man': np.float32(85.53307)}",2025-08-01 09:13:06
41,"{'Woman': np.float32(19.73234), 'Man': np.float32(80.26766)}",2025-08-01 09:13:07
41,"{'Woman': np.float32(21.801828), 'Man': np.float32(78.19817)}",2025-08-01 09:13:08
40,"{'Woman': np.float32(22.827377), 'Man': np.float32(77.17262)}",2025-08-01 09:13:09
43,"{'Woman': np.float32(51.732563), 'Man': np.float32(48.267433)}",2025-08-01 09:13:10
43,"{'Woman': np.float32(59.594166), 'Man': np.float32(40.40584)}",2025-08-01 09:13:11
42,"{'Woman': np.float32(25.28879), 'Man': np.float32(74.71121)}",2025-08-01 09:13:13
30,"{'Woman': np.float32(3.149887), 'Man': np.float32(96.85011)}",2025-08-01 09:13:13
40,"{'Woman': np.float32(35.24426), 'Man': np.float32(64.75574)}",2025-08-01 09:13:14
37,"{'Woman': np.float32(49.462536), 'Man': np.float32(50.53746)}",2025-08-01 09:13:15
30,"{'Woman': np.float32(2.9108884), 'Man': np.float32(97.08911)}",2025-08-01 09:13:17
38,"{'Woman': np.float32(27.123371), 'Man': np.float32(72.87663)}",2025-08-01 09:13:17
36,"{'Woman': np.float32(5.4360895), 'Man': np.float32(94.56391)}",2025-08-01 09:13:18
34,"{'Woman': np.float32(5.9945393), 'Man': np.float32(94.00546)}",2025-08-01 09:13:19
35,"{'Woman': np.float32(6.856623), 'Man': np.float32(93.14337)}",2025-08-01 09:13:21
30,"{'Woman': np.float32(3.8998218), 'Man': np.float32(96.10018)}",2025-08-01 09:13:23
39,"{'Woman': np.float32(10.684043), 'Man': np.float32(89.315956)}",2025-08-01 09:13:23
38,"{'Woman': np.float32(3.4318466), 'Man': np.float32(96.56815)}",2025-08-01 09:13:24
29,"{'Woman': np.float32(3.3156466), 'Man': np.float32(96.68436)}",2025-08-01 09:13:25
39,"{'Woman': np.float32(7.3541574), 'Man': np.float32(92.64585)}",2025-08-01 09:13:26
39,"{'Woman': np.float32(7.5494504), 'Man': np.float32(92.450554)}",2025-08-01 09:13:27
39,"{'Woman': np.float32(6.6586504), 'Man': np.float32(93.341354)}",2025-08-01 09:13:28
38,"{'Woman': np.float32(6.7316337), 'Man': np.float32(93.268364)}",2025-08-01 09:13:29
39,"{'Woman': np.float32(7.1334004), 'Man': np.float32(92.86659)}",2025-08-01 09:13:30
38,"{'Woman': np.float32(7.970129), 'Man': np.float32(92.02987)}",2025-08-01 09:13:31
38,"{'Woman': np.float32(10.558686), 'Man': np.float32(89.441315)}",2025-08-01 09:13:32
37,"{'Woman': np.float32(13.059911), 'Man': np.float32(86.940094)}",2025-08-01 09:13:34
38,"{'Woman': np.float32(12.119383), 'Man': np.float32(87.880615)}",2025-08-01 09:13:35
38,"{'Woman': np.float32(11.324656), 'Man': np.float32(88.67535)}",2025-08-01 09:13:36
36,"{'Woman': np.float32(10.872759), 'Man': np.float32(89.12724)}",2025-08-01 09:13:37
35,"{'Woman': np.float32(9.911165), 'Man': np.float32(90.08883)}",2025-08-01 09:13:38
34,"{'Woman': np.float32(10.4530525), 'Man': np.float32(89.54695)}",2025-08-01 09:13:39
35,"{'Woman': np.float32(9.864305), 'Man': np.float32(90.1357)}",2025-08-01 09:13:40
32,"{'Woman': np.float32(10.042774), 'Man': np.float32(89.95722)}",2025-08-01 09:13:41
34,"{'Woman': np.float32(12.005641), 'Man': np.float32(87.99436)}",2025-08-01 09:13:42
36,"{'Woman': np.float32(11.62953), 'Man': np.float32(88.370476)}",2025-08-01 09:13:43
35,"{'Woman': np.float32(11.760429), 'Man': np.float32(88.23958)}",2025-08-01 09:13:44
35,"{'Woman': np.float32(11.92096), 'Man': np.float32(88.07904)}",2025-08-01 09:13:45
35,"{'Woman': np.float32(11.803419), 'Man': np.float32(88.19658)}",2025-08-01 09:13:46
35,"{'Woman': np.float32(11.994934), 'Man': np.float32(88.00507)}",2025-08-01 09:13:48
35,"{'Woman': np.float32(11.951196), 'Man': np.float32(88.04881)}",2025-08-01 09:13:49
35,"{'Woman': np.float32(12.140593), 'Man': np.float32(87.85941)}",2025-08-01 09:13:50
35,"{'Woman': np.float32(12.282862), 'Man': np.float32(87.71715)}",2025-08-01 09:13:51
35,"{'Woman': np.float32(12.219138), 'Man': np.float32(87.78086)}",2025-08-01 09:13:52
36,"{'Woman': np.float32(12.347717), 'Man': np.float32(87.65229)}",2025-08-01 09:13:53
35,"{'Woman': np.float32(12.441615), 'Man': np.float32(87.55838)}",2025-08-01 09:13:54
35,"{'Woman': np.float32(12.42083), 'Man': np.float32(87.57917)}",2025-08-01 09:13:55
35,"{'Woman': np.float32(12.456634), 'Man': np.float32(87.543365)}",2025-08-01 09:13:56
36,"{'Woman': np.float32(12.334193), 'Man': np.float32(87.66581)}",2025-08-01 09:13:57
35,"{'Woman': np.float32(12.420989), 'Man': np.float32(87.57902)}",2025-08-01 09:13:58
36,"{'Woman': np.float32(12.619198), 'Man': np.float32(87.380806)}",2025-08-01 09:13:59
36,"{'Woman': np.float32(12.572338), 'Man': np.float32(87.427666)}",2025-08-01 09:14:00
35,"{'Woman': np.float32(12.586657), 'Man': np.float32(87.413345)}",2025-08-01 09:14:01
35,"{'Woman': np.float32(12.517478), 'Man': np.float32(87.48252)}",2025-08-01 09:14:02
35,"{'Woman': np.float32(12.20307), 'Man': np.float32(87.796936)}",2025-08-01 09:14:03
35,"{'Woman': np.float32(12.216738), 'Man': np.float32(87.78326)}",2025-08-01 09:14:04
35,"{'Woman': np.float32(12.263546), 'Man': np.float32(87.73646)}",2025-08-01 09:14:05
35,"{'Woman': np.float32(12.29445), 'Man': np.float32(87.70555)}",2025-08-01 09:14:06
35,"{'Woman': np.float32(12.476197), 'Man': np.float32(87.5238)}",2025-08-01 09:14:07
35,"{'Woman': np.float32(12.609575), 'Man': np.float32(87.39043)}",2025-08-01 09:14:08
35,"{'Woman': np.float32(12.645536), 'Man': np.float32(87.35446)}",2025-08-01 09:14:09
35,"{'Woman': np.float32(12.635465), 'Man': np.float32(87.36454)}",2025-08-01 09:14:10
35,"{'Woman': np.float32(12.601945), 'Man': np.float32(87.398056)}",2025-08-01 09:14:11
35,"{'Woman': np.float32(12.549631), 'Man': np.float32(87.45037)}",2025-08-01 09:14:12
35,"{'Woman': np.float32(12.362163), 'Man': np.float32(87.63783)}",2025-08-01 09:14:13
35,"{'Woman': np.float32(12.551427), 'Man': np.float32(87.44857)}",2025-08-01 09:14:14
35,"{'Woman': np.float32(12.653982), 'Man': np.float32(87.34602)}",2025-08-01 09:14:15
36,"{'Woman': np.float32(12.737181), 'Man': np.float32(87.26282)}",2025-08-01 09:14:16
35,"{'Woman': np.float32(12.438217), 'Man': np.float32(87.56178)}",2025-08-01 09:14:17
35,"{'Woman': np.float32(12.530014), 'Man': np.float32(87.469986)}",2025-08-01 09:14:19
35,"{'Woman': np.float32(12.489228), 'Man': np.float32(87.51077)}",2025-08-01 09:14:20
35,"{'Woman': np.float32(12.644343), 'Man': np.float32(87.35565)}",2025-08-01 09:14:21
35,"{'Woman': np.float32(12.503144), 'Man': np.float32(87.49686)}",2025-08-01 09:14:22
36,"{'Woman': np.float32(12.670506), 'Man': np.float32(87.32949)}",2025-08-01 09:14:23
35,"{'Woman': np.float32(12.701225), 'Man': np.float32(87.298775)}",2025-08-01 09:14:24
36,"{'Woman': np.float32(12.617858), 'Man': np.float32(87.38214)}",2025-08-01 09:14:25
35,"{'Woman': np.float32(12.684991), 'Man': np.float32(87.31501)}",2025-08-01 09:14:26
36,"{'Woman': np.float32(12.686384), 'Man': np.float32(87.313614)}",2025-08-01 09:14:27
35,"{'Woman': np.float32(12.481252), 'Man': np.float32(87.518745)}",2025-08-01 09:14:28
35,"{'Woman': np.float32(12.631056), 'Man': np.float32(87.36895)}",2025-08-01 09:14:29
35,"{'Woman': np.float32(12.714081), 'Man': np.float32(87.28592)}",2025-08-01 09:14:30
35,"{'Woman': np.float32(12.756322), 'Man': np.float32(87.243675)}",2025-08-01 09:14:32
35,"{'Woman': np.float32(12.721401), 'Man': np.float32(87.278595)}",2025-08-01 09:14:33
35,"{'Woman': np.float32(12.388214), 'Man': np.float32(87.611786)}",2025-08-01 09:14:34
35,"{'Woman': np.float32(12.552449), 'Man': np.float32(87.44755)}",2025-08-01 09:14:35
35,"{'Woman': np.float32(12.607549), 'Man': np.float32(87.39245)}",2025-08-01 09:14:36
35,"{'Woman': np.float32(12.556709), 'Man': np.float32(87.44329)}",2025-08-01 09:14:37
35,"{'Woman': np.float32(12.586379), 'Man': np.float32(87.41362)}",2025-08-01 09:14:38
35,"{'Woman': np.float32(12.718992), 'Man': np.float32(87.281006)}",2025-08-01 09:14:39
35,"{'Woman': np.float32(12.654032), 'Man': np.float32(87.34597)}",2025-08-01 09:14:40
35,"{'Woman': np.float32(12.505285), 'Man': np.float32(87.49471)}",2025-08-01 09:14:41
35,"{'Woman': np.float32(12.536576), 'Man': np.float32(87.46342)}",2025-08-01 09:14:42
35,"{'Woman': np.float32(12.67546), 'Man': np.float32(87.32454)}",2025-08-01 09:14:43
35,"{'Woman': np.float32(12.570435), 'Man': np.float32(87.429565)}",2025-08-01 09:14:44
35,"{'Woman': np.float32(12.684649), 'Man': np.float32(87.315346)}",2025-08-01 09:14:45
35,"{'Woman': np.float32(12.523224), 'Man': np.float32(87.47677)}",2025-08-01 09:14:46
35,"{'Woman': np.float32(12.546169), 'Man': np.float32(87.45383)}",2025-08-01 09:14:47
35,"{'Woman': np.float32(12.7330675), 'Man': np.float32(87.26694)}",2025-08-01 09:14:48
35,"{'Woman': np.float32(12.708953), 'Man': np.float32(87.291046)}",2025-08-01 09:14:49
35,"{'Woman': np.float32(12.598507), 'Man': np.float32(87.40149)}",2025-08-01 09:14:50
35,"{'Woman': np.float32(12.513026), 'Man': np.float32(87.48698)}",2025-08-01 09:14:51
35,"{'Woman': np.float32(12.714365), 'Man': np.float32(87.28564)}",2025-08-01 09:14:52
35,"{'Woman': np.float32(12.56543), 'Man': np.float32(87.43456)}",2025-08-01 09:14:54
35,"{'Woman': np.float32(12.582218), 'Man': np.float32(87.41778)}",2025-08-01 09:14:55
35,"{'Woman': np.float32(12.563303), 'Man': np.float32(87.4367)}",2025-08-01 09:14:56
35,"{'Woman': np.float32(12.511242), 'Man': np.float32(87.48876)}",2025-08-01 09:14:57
36,"{'Woman': np.float32(12.516258), 'Man': np.float32(87.48375)}",2025-08-01 09:14:58
36,"{'Woman': np.float32(12.561917), 'Man': np.float32(87.43809)}",2025-08-01 09:14:59
36,"{'Woman': np.float32(12.423418), 'Man': np.float32(87.576584)}",2025-08-01 09:15:00
36,"{'Woman': np.float32(12.562318), 'Man': np.float32(87.43768)}",2025-08-01 09:15:01
36,"{'Woman': np.float32(12.516477), 'Man': np.float32(87.48353)}",2025-08-01 09:15:02
35,"{'Woman': np.float32(12.542464), 'Man': np.float32(87.457535)}",2025-08-01 09:15:03
35,"{'Woman': np.float32(12.227966), 'Man': np.float32(87.77203)}",2025-08-01 09:15:04
35,"{'Woman': np.float32(11.822639), 'Man': np.float32(88.17737)}",2025-08-01 09:15:05
34,"{'Woman': np.float32(11.571937), 'Man': np.float32(88.42806)}",2025-08-01 09:15:06
28,"{'Woman': np.float32(33.592194), 'Man': np.float32(66.40781)}",2025-08-01 09:15:07
31,"{'Woman': np.float32(39.027534), 'Man': np.float32(60.97247)}",2025-08-01 09:15:08
28,"{'Woman': np.float32(49.822193), 'Man': np.float32(50.17781)}",2025-08-01 09:15:09
29,"{'Woman': np.float32(53.682907), 'Man': np.float32(46.317093)}",2025-08-01 09:15:10
33,"{'Woman': np.float32(94.40628), 'Man': np.float32(5.593723)}",2025-08-01 09:15:11
27,"{'Woman': np.float32(79.657295), 'Man': np.float32(20.342709)}",2025-08-01 09:15:12
28,"{'Woman': np.float32(74.12387), 'Man': np.float32(25.876131)}",2025-08-01 09:15:13
30,"{'Woman': np.float32(76.5784), 'Man': np.float32(23.421597)}",2025-08-01 09:15:14
29,"{'Woman': np.float32(71.63168), 'Man': np.float32(28.368319)}",2025-08-01 09:15:15
29,"{'Woman': np.float32(66.67568), 'Man': np.float32(33.324318)}",2025-08-01 09:15:16
29,"{'Woman': np.float32(40.447174), 'Man': np.float32(59.552826)}",2025-08-01 09:15:18
27,"{'Woman': np.float32(80.1925), 'Man': np.float32(19.807495)}",2025-08-01 09:15:19
27,"{'Woman': np.float32(56.60805), 'Man': np.float32(43.391945)}",2025-08-01 09:15:19
26,"{'Woman': np.float32(74.64244), 'Man': np.float32(25.357563)}",2025-08-01 09:15:21
27,"{'Woman': np.float32(52.68863), 'Man': np.float32(47.31137)}",2025-08-01 09:15:22
25,"{'Woman': np.float32(20.721586), 'Man': np.float32(79.27841)}",2025-08-01 09:15:23
23,"{'Woman': np.float32(42.92143), 'Man': np.float32(57.07857)}",2025-08-01 09:15:24
23,"{'Woman': np.float32(65.71365), 'Man': np.float32(34.286343)}",2025-08-01 09:15:25
23,"{'Woman': np.float32(43.443993), 'Man': np.float32(56.556004)}",2025-08-01 09:15:26
25,"{'Woman': np.float32(82.75066), 'Man': np.float32(17.249336)}",2025-08-01 09:15:27
25,"{'Woman': np.float32(60.10521), 'Man': np.float32(39.894783)}",2025-08-01 09:15:28
25,"{'Woman': np.float32(91.07507), 'Man': np.float32(8.9249325)}",2025-08-01 09:15:29
25,"{'Woman': np.float32(95.63047), 'Man': np.float32(4.3695292)}",2025-08-01 09:15:30
